NelsonMountainTuff,RatCreekTuff,CebollaCreekTuff,SnowshoeMountainTuff,support,precision,recall,local_f1,micro f1,macro f1,weighted f1,iteration,drop
96,0,1,3,100,0.9320388349514565,0.96,0.9458128078817734,0.9525,0.9522302049226984,0.9522302049226984,3,cpx
7,88,5,0,100,1.0,0.88,0.9361702127659576,0.9525,0.9522302049226984,0.9522302049226984,3,cpx
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9525,0.9522302049226984,0.9522302049226984,3,cpx
0,0,3,97,100,0.97,0.97,0.97,0.9525,0.9522302049226984,0.9522302049226984,3,cpx
96,0,1,3,100,0.9320388349514565,0.96,0.9458128078817734,0.9525,0.9522302049226984,0.9522302049226984,3,glass_maj
7,88,5,0,100,1.0,0.88,0.9361702127659576,0.9525,0.9522302049226984,0.9522302049226984,3,glass_maj
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9525,0.9522302049226984,0.9522302049226984,3,glass_maj
0,0,3,97,100,0.97,0.97,0.97,0.9525,0.9522302049226984,0.9522302049226984,3,glass_maj
95,0,4,1,100,0.9134615384615384,0.95,0.9313725490196078,0.915,0.9155426745597024,0.9155426745597024,3,glass_tr
8,82,10,0,100,1.0,0.82,0.9010989010989012,0.915,0.9155426745597024,0.9155426745597024,3,glass_tr
0,0,100,0,100,0.8064516129032258,1.0,0.8928571428571428,0.915,0.9155426745597024,0.9155426745597024,3,glass_tr
1,0,10,89,100,0.9888888888888888,0.89,0.936842105263158,0.915,0.9155426745597024,0.9155426745597024,3,glass_tr
96,0,1,3,100,0.9320388349514565,0.96,0.9458128078817734,0.9525,0.9522302049226984,0.9522302049226984,3,horn
7,88,5,0,100,1.0,0.88,0.9361702127659576,0.9525,0.9522302049226984,0.9522302049226984,3,horn
0,0,100,0,100,0.9174311926605504,1.0,0.9569377990430622,0.9525,0.9522302049226984,0.9522302049226984,3,horn
0,0,3,97,100,0.97,0.97,0.97,0.9525,0.9522302049226984,0.9522302049226984,3,horn
96,0,0,4,100,0.8807339449541285,0.96,0.9186602870813396,0.9475,0.9478468899521532,0.947846889952153,4,no_drop
2,98,0,0,100,1.0,0.98,0.98989898989899,0.9475,0.9478468899521532,0.947846889952153,4,no_drop
9,0,91,0,100,0.9578947368421052,0.91,0.9333333333333332,0.9475,0.9478468899521532,0.947846889952153,4,no_drop
2,0,4,94,100,0.9591836734693876,0.94,0.9494949494949496,0.9475,0.9478468899521532,0.947846889952153,4,no_drop
90,0,4,6,100,0.9375,0.9,0.9183673469387756,0.93,0.9305238754933154,0.9305238754933154,4,plag
1,94,5,0,100,1.0,0.94,0.9690721649484536,0.93,0.9305238754933154,0.9305238754933154,4,plag
3,0,97,0,100,0.8584070796460177,0.97,0.9107981220657276,0.93,0.9305238754933154,0.9305238754933154,4,plag
2,0,7,91,100,0.9381443298969072,0.91,0.9238578680203046,0.93,0.9305238754933154,0.9305238754933154,4,plag
80,0,5,15,100,0.7920792079207921,0.8,0.7960199004975126,0.875,0.8755933680355865,0.8755933680355866,4,san
12,85,3,0,100,1.0,0.85,0.9189189189189187,0.875,0.8755933680355865,0.8755933680355866,4,san
8,0,92,0,100,0.8679245283018868,0.92,0.8932038834951457,0.875,0.8755933680355865,0.8755933680355866,4,san
1,0,6,93,100,0.8611111111111112,0.93,0.8942307692307692,0.875,0.8755933680355865,0.8755933680355866,4,san
94,0,1,5,100,0.8952380952380953,0.94,0.9170731707317076,0.9425,0.942661466134554,0.942661466134554,4,biot
7,90,3,0,100,1.0,0.9,0.9473684210526316,0.9425,0.942661466134554,0.942661466134554,4,biot
3,0,97,0,100,0.9326923076923076,0.97,0.9509803921568628,0.9425,0.942661466134554,0.942661466134554,4,biot
1,0,3,96,100,0.9504950495049505,0.96,0.9552238805970148,0.9425,0.942661466134554,0.942661466134554,4,biot
94,0,1,5,100,0.9591836734693876,0.94,0.9494949494949496,0.965,0.9650449510205704,0.9650449510205702,4,cpx
1,97,2,0,100,1.0,0.97,0.9847715736040608,0.965,0.9650449510205704,0.9650449510205702,4,cpx
3,0,97,0,100,0.9509803921568628,0.97,0.9603960396039604,0.965,0.9650449510205704,0.9650449510205702,4,cpx
0,0,2,98,100,0.9514563106796116,0.98,0.9655172413793104,0.965,0.9650449510205704,0.9650449510205702,4,cpx
94,0,1,5,100,0.9591836734693876,0.94,0.9494949494949496,0.965,0.9650449510205704,0.9650449510205702,4,glass_maj
1,97,2,0,100,1.0,0.97,0.9847715736040608,0.965,0.9650449510205704,0.9650449510205702,4,glass_maj
3,0,97,0,100,0.9509803921568628,0.97,0.9603960396039604,0.965,0.9650449510205704,0.9650449510205702,4,glass_maj
0,0,2,98,100,0.9514563106796116,0.98,0.9655172413793104,0.965,0.9650449510205704,0.9650449510205702,4,glass_maj
97,1,1,1,100,0.8220338983050848,0.97,0.8899082568807339,0.915,0.9158851267458932,0.9158851267458932,4,glass_tr
8,86,6,0,100,0.9885057471264368,0.86,0.9197860962566844,0.915,0.9158851267458932,0.9158851267458932,4,glass_tr
9,0,90,1,100,0.9,0.9,0.9,0.915,0.9158851267458932,0.9158851267458932,4,glass_tr
4,0,3,93,100,0.9789473684210528,0.93,0.953846153846154,0.915,0.9158851267458932,0.9158851267458932,4,glass_tr
94,0,1,5,100,0.9591836734693876,0.94,0.9494949494949496,0.965,0.9650449510205704,0.9650449510205702,4,horn
1,97,2,0,100,1.0,0.97,0.9847715736040608,0.965,0.9650449510205704,0.9650449510205702,4,horn
3,0,97,0,100,0.9509803921568628,0.97,0.9603960396039604,0.965,0.9650449510205704,0.9650449510205702,4,horn
0,0,2,98,100,0.9514563106796116,0.98,0.9655172413793104,0.965,0.9650449510205704,0.9650449510205702,4,horn
95,1,3,1,100,0.9595959595959596,0.95,0.9547738693467336,0.9675,0.9675628240270104,0.9675628240270104,5,no_drop
0,98,2,0,100,0.98989898989899,0.98,0.9849246231155778,0.9675,0.9675628240270104,0.9675628240270104,5,no_drop
1,0,99,0,100,0.9339622641509434,0.99,0.9611650485436892,0.9675,0.9675628240270104,0.9675628240270104,5,no_drop
3,0,2,95,100,0.9895833333333334,0.95,0.9693877551020408,0.9675,0.9675628240270104,0.9675628240270104,5,no_drop
94,0,6,0,100,0.9494949494949496,0.94,0.9447236180904524,0.94,0.940902891852416,0.940902891852416,5,plag
0,94,6,0,100,1.0,0.94,0.9690721649484536,0.94,0.940902891852416,0.940902891852416,5,plag
1,0,98,1,100,0.8448275862068966,0.98,0.9074074074074074,0.94,0.940902891852416,0.940902891852416,5,plag
4,0,6,90,100,0.989010989010989,0.9,0.9424083769633508,0.94,0.940902891852416,0.940902891852416,5,plag
84,3,8,5,100,0.865979381443299,0.84,0.8527918781725888,0.895,0.8951873172455231,0.8951873172455231,5,san
3,94,3,0,100,0.9591836734693876,0.94,0.9494949494949496,0.895,0.8951873172455231,0.8951873172455231,5,san
4,1,94,1,100,0.831858407079646,0.94,0.8826291079812206,0.895,0.8951873172455231,0.8951873172455231,5,san
6,0,8,86,100,0.9347826086956522,0.86,0.8958333333333334,0.895,0.8951873172455231,0.8951873172455231,5,san
82,8,7,3,100,0.9534883720930232,0.82,0.8817204301075269,0.915,0.9145363877201184,0.9145363877201184,5,biot
0,95,5,0,100,0.8878504672897196,0.95,0.9178743961352656,0.915,0.9145363877201184,0.9145363877201184,5,biot
2,4,93,1,100,0.8691588785046729,0.93,0.8985507246376813,0.915,0.9145363877201184,0.9145363877201184,5,biot
2,0,2,96,100,0.96,0.96,0.96,0.915,0.9145363877201184,0.9145363877201184,5,biot
95,1,3,1,100,0.9595959595959596,0.95,0.9547738693467336,0.965,0.9650657646285158,0.9650657646285158,5,cpx
0,98,2,0,100,0.98989898989899,0.98,0.9849246231155778,0.965,0.9650657646285158,0.9650657646285158,5,cpx
1,0,98,1,100,0.9333333333333332,0.98,0.9560975609756096,0.965,0.9650657646285158,0.9650657646285158,5,cpx
3,0,2,95,100,0.979381443298969,0.95,0.964467005076142,0.965,0.9650657646285158,0.9650657646285158,5,cpx
95,1,3,1,100,0.9595959595959596,0.95,0.9547738693467336,0.965,0.9650657646285158,0.9650657646285158,5,glass_maj
0,98,2,0,100,0.98989898989899,0.98,0.9849246231155778,0.965,0.9650657646285158,0.9650657646285158,5,glass_maj
1,0,98,1,100,0.9333333333333332,0.98,0.9560975609756096,0.965,0.9650657646285158,0.9650657646285158,5,glass_maj
3,0,2,95,100,0.979381443298969,0.95,0.964467005076142,0.965,0.9650657646285158,0.9650657646285158,5,glass_maj
93,4,3,0,100,0.9029126213592232,0.93,0.916256157635468,0.9325,0.9330559440623188,0.9330559440623186,5,glass_tr
2,92,6,0,100,0.9583333333333334,0.92,0.9387755102040816,0.9325,0.9330559440623188,0.9330559440623186,5,glass_tr
5,0,95,0,100,0.8796296296296297,0.95,0.9134615384615384,0.9325,0.9330559440623188,0.9330559440623186,5,glass_tr
3,0,4,93,100,1.0,0.93,0.9637305699481864,0.9325,0.9330559440623188,0.9330559440623186,5,glass_tr
95,1,3,1,100,0.9595959595959596,0.95,0.9547738693467336,0.965,0.9650657646285158,0.9650657646285158,5,horn
0,98,2,0,100,0.98989898989899,0.98,0.9849246231155778,0.965,0.9650657646285158,0.9650657646285158,5,horn
1,0,98,1,100,0.9333333333333332,0.98,0.9560975609756096,0.965,0.9650657646285158,0.9650657646285158,5,horn
3,0,2,95,100,0.979381443298969,0.95,0.964467005076142,0.965,0.9650657646285158,0.9650657646285158,5,horn
91,6,3,0,100,0.900990099009901,0.91,0.9054726368159204,0.9325,0.9324835322106706,0.9324835322106706,6,no_drop
0,98,2,0,100,0.9245283018867924,0.98,0.9514563106796116,0.9325,0.9324835322106706,0.9324835322106706,6,no_drop
3,2,93,2,100,0.93,0.93,0.93,0.9325,0.9324835322106706,0.9324835322106706,6,no_drop
7,0,2,91,100,0.978494623655914,0.91,0.9430051813471504,0.9325,0.9324835322106706,0.9324835322106706,6,no_drop
92,0,6,2,100,0.8363636363636363,0.92,0.8761904761904761,0.8975,0.897152516283918,0.897152516283918,6,plag
4,94,2,0,100,0.9690721649484536,0.94,0.9543147208121826,0.8975,0.897152516283918,0.897152516283918,6,plag
1,3,95,1,100,0.8482142857142857,0.95,0.8962264150943395,0.8975,0.897152516283918,0.897152516283918,6,plag
13,0,9,78,100,0.9629629629629628,0.78,0.8618784530386739,0.8975,0.897152516283918,0.897152516283918,6,plag
74,9,11,6,100,0.8131868131868132,0.74,0.774869109947644,0.8624999999999999,0.8608704606951402,0.8608704606951402,6,san
4,94,2,0,100,0.903846153846154,0.94,0.9215686274509804,0.8624999999999999,0.8608704606951402,0.8608704606951402,6,san
3,1,96,0,100,0.8135593220338984,0.96,0.8807339449541285,0.8624999999999999,0.8608704606951402,0.8608704606951402,6,san
10,0,9,81,100,0.9310344827586208,0.81,0.8663101604278076,0.8624999999999999,0.8608704606951402,0.8608704606951402,6,san
91,5,2,2,100,0.8921568627450981,0.91,0.900990099009901,0.92,0.9200766648172218,0.9200766648172218,6,biot
2,93,5,0,100,0.9207920792079208,0.93,0.9253731343283582,0.92,0.9200766648172218,0.9200766648172218,6,biot
1,3,94,2,100,0.912621359223301,0.94,0.9261083743842364,0.92,0.9200766648172218,0.9200766648172218,6,biot
8,0,2,90,100,0.9574468085106383,0.9,0.9278350515463918,0.92,0.9200766648172218,0.9200766648172218,6,biot
93,3,2,2,100,0.9117647058823528,0.93,0.9207920792079208,0.9425,0.9424301807075796,0.9424301807075796,6,cpx
1,98,1,0,100,0.9423076923076924,0.98,0.9607843137254902,0.9425,0.9424301807075796,0.9424301807075796,6,cpx
1,3,95,1,100,0.95,0.95,0.95,0.9425,0.9424301807075796,0.9424301807075796,6,cpx
7,0,2,91,100,0.9680851063829788,0.91,0.9381443298969072,0.9425,0.9424301807075796,0.9424301807075796,6,cpx
93,3,2,2,100,0.9117647058823528,0.93,0.9207920792079208,0.9425,0.9424301807075796,0.9424301807075796,6,glass_maj
1,98,1,0,100,0.9423076923076924,0.98,0.9607843137254902,0.9425,0.9424301807075796,0.9424301807075796,6,glass_maj
1,3,95,1,100,0.95,0.95,0.95,0.9425,0.9424301807075796,0.9424301807075796,6,glass_maj
7,0,2,91,100,0.9680851063829788,0.91,0.9381443298969072,0.9425,0.9424301807075796,0.9424301807075796,6,glass_maj
85,6,9,0,100,0.9239130434782608,0.85,0.8854166666666666,0.91,0.9100885416214448,0.9100885416214448,6,glass_tr
2,94,4,0,100,0.9306930693069309,0.94,0.9353233830845772,0.91,0.9100885416214448,0.9100885416214448,6,glass_tr
0,0,97,3,100,0.8362068965517241,0.97,0.8981481481481481,0.91,0.9100885416214448,0.9100885416214448,6,glass_tr
5,1,6,88,100,0.967032967032967,0.88,0.9214659685863876,0.91,0.9100885416214448,0.9100885416214448,6,glass_tr
93,3,2,2,100,0.9117647058823528,0.93,0.9207920792079208,0.9425,0.9424301807075796,0.9424301807075796,6,horn
1,98,1,0,100,0.9423076923076924,0.98,0.9607843137254902,0.9425,0.9424301807075796,0.9424301807075796,6,horn
1,3,95,1,100,0.95,0.95,0.95,0.9425,0.9424301807075796,0.9424301807075796,6,horn
7,0,2,91,100,0.9680851063829788,0.91,0.9381443298969072,0.9425,0.9424301807075796,0.9424301807075796,6,horn
98,0,1,1,100,0.9702970297029704,0.98,0.9751243781094528,0.96,0.960156556051976,0.960156556051976,7,no_drop
2,96,2,0,100,1.0,0.96,0.979591836734694,0.96,0.960156556051976,0.960156556051976,7,no_drop
0,0,97,3,100,0.9150943396226416,0.97,0.941747572815534,0.96,0.960156556051976,0.960156556051976,7,no_drop
1,0,6,93,100,0.9587628865979382,0.93,0.9441624365482232,0.96,0.960156556051976,0.960156556051976,7,no_drop
89,0,11,0,100,0.898989898989899,0.89,0.8944723618090452,0.8925,0.8932400277932708,0.8932400277932708,7,plag
